7.43,4.12,1
3.43,1.54,2
4.87,6.54,0
7.43,5.65,1
5.65,6.12,2
3.43,7.12,0
7.12,5.12,1
3.21,0.98,2
4.65,8.12,0
6.12,5.12,1
5.43,3.12,2
2.98,4.12,0
6.87,7.12,1
4.65,2.34,2
3.65,5.43,0
6.12,1.54,1
2.54,1.43,2
6.12,5.43,0
7.12,1.87,1
3.21,2.54,2
4.12,5.65,0
7.43,3.65,1
1.98,4.32,2
4.65,6.87,0
6.54,4.43,1
3.65,1.98,2
6.54,4.87,0
5.43,5.65,1
2.12,2.98,2
4.65,5.87,0
7.43,3.65,1
5.43,2.87,2
4.32,5.12,0
5.43,4.65,1
3.76,4.12,2
6.43,5.98,0
5.12,4.43,1
4.43,2.54,2
5.43,7.12,0
5.65,4.43,1
2.65,1.98,2
6.12,7.43,0
5.12,1.87,1
2.54,1.87,2
4.12,6.12,0
6.98,3.65,1
3.21,-0.21,2
4.32,5.98,0
6.98,3.21,1
1.54,1.12,2
2.98,6.43,0
7.89,4.87,1
4.32,2.12,2
2.65,6.87,0
5.43,3.21,1
2.98,3.12,2
4.87,5.12,0
5.43,5.12,1
3.65,4.43,2
5.12,5.12,0
7.12,1.23,1
3.54,2.34,2
5.43,7.43,0
6.87,4.65,1
4.87,2.54,2
2.54,6.54,0
6.98,2.98,1
3.12,4.12,2
4.87,4.65,0
8.12,3.65,1
5.12,3.43,2
5.12,7.43,0
8.54,4.12,1
4.65,3.65,2
4.65,5.98,0
5.12,4.43,1
4.65,3.12,2
5.43,3.87,0
8.43,4.12,1
4.87,3.43,2
3.65,4.87,0
5.87,4.65,1
2.12,3.12,2
2.98,5.12,0
4.12,5.12,1
3.12,4.65,2
7.89,6.43,0
7.12,5.43,1
4.12,3.87,2
4.98,7.12,0
6.12,3.65,1
3.21,4.12,2
5.12,5.65,0
5.87,2.98,1
4.65,2.34,2
6.12,7.43,0
8.12,3.43,1
1.98,0.98,2
4.12,8.12,0
5.43,3.43,1
3.43,2.34,2
6.12,4.98,0
5.12,3.65,1
4.87,1.87,2
4.65,5.43,0
9.12,1.87,1
3.87,3.65,2
3.76,5.12,0
4.65,6.87,1
4.43,4.65,2
3.87,7.65,0
4.98,2.12,1
5.98,2.87,2
5.12,6.12,0
6.43,4.43,1
6.12,2.54,2
4.12,9.12,0
7.12,4.43,1
4.65,3.21,2
4.32,6.12,0
8.87,4.12,1
4.98,1.43,2
5.12,5.12,0
5.12,6.43,1
3.43,2.87,2
2.54,4.98,0
7.21,4.98,1
1.76,1.87,2
4.98,7.43,0
7.21,5.12,1
4.43,2.65,2
5.43,6.12,0
6.43,2.98,1
3.65,5.87,2
3.12,6.43,0
6.43,6.43,1
2.12,3.43,2
4.65,5.87,0
5.87,4.43,1
3.12,-0.43,2
2.12,5.43,0
5.43,5.43,1
4.87,3.21,2
4.65,4.12,0
7.43,5.12,1
5.43,1.23,2
6.87,5.43,0
6.54,6.43,1
2.87,1.54,2
4.65,5.65,0
5.87,4.12,1
4.12,2.54,2
6.54,7.43,0
5.87,5.12,1
4.65,3.12,2
3.98,5.43,0
5.12,4.12,1
1.76,3.65,2
1.76,6.43,0
7.89,5.12,1
1.98,2.12,2
3.43,4.98,0
7.89,3.12,1
4.65,4.43,2
2.34,5.65,0
7.54,4.32,1
4.87,2.87,2
4.32,7.12,0
8.12,2.54,1
3.65,3.12,2
3.87,6.43,0
6.12,4.43,1
3.12,2.54,2
6.12,5.98,0
4.65,3.65,1
3.65,1.87,2
4.43,8.43,0
6.12,3.12,1
4.65,3.43,2
5.12,5.43,0
4.65,4.32,1
1.98,2.54,2
3.43,6.12,0
7.12,2.65,1
4.87,3.65,2
4.43,5.43,0
6.12,5.43,1
2.12,3.21,2
3.12,7.65,0
5.43,3.43,1
5.43,3.65,2
2.87,6.87,0
7.89,4.12,1
3.21,3.43,2
2.87,6.98,0
5.43,5.43,1
4.65,-0.12,2
2.54,7.87,0
6.12,5.43,1
6.12,2.12,2
4.12,8.12,0
5.43,4.43,1
3.87,2.98,2
4.12,7.65,0
7.43,4.87,1
6.12,3.65,2
4.12,7.12,0
5.87,4.12,1
4.87,0.87,2
5.12,4.87,0
6.43,4.43,1
3.65,2.34,2
4.65,6.54,0
7.65,4.43,1
3.43,3.43,2
4.12,9.43,0
6.98,4.87,1
4.43,-0.43,2
3.12,6.43,0
4.12,3.12,1
5.87,2.98,2
1.87,6.12,0
7.21,4.87,1
4.43,1.12,2
3.21,7.43,0
7.43,6.43,1
4.87,5.12,2
3.43,7.98,0
7.43,5.87,1
2.34,3.65,2
3.98,5.65,0
7.43,4.32,1
2.98,1.23,2
1.54,8.87,0
6.98,3.43,1
4.87,1.98,2
5.43,7.12,0
7.65,3.65,1
4.32,2.54,2
5.43,6.54,0
4.32,4.43,1
5.98,3.87,2
6.12,6.43,0
6.12,3.43,1
2.98,1.23,2
4.98,8.12,0
7.12,4.12,1
5.43,2.34,2
4.65,6.87,0
5.87,4.32,1
1.98,2.34,2
4.98,5.43,0
7.12,5.12,1
3.76,-0.54,2
3.87,7.12,0
4.87,6.12,1
4.32,4.43,2
6.12,7.98,0
6.43,5.12,1
3.87,1.12,2
3.21,5.12,0
6.43,2.12,1
4.32,3.43,2
3.21,9.43,0
5.43,5.43,1
3.21,-0.43,2
6.43,7.12,0
5.12,2.98,1
4.32,1.87,2
4.32,8.87,0
7.89,4.12,1
3.21,-0.87,2
3.98,6.54,0
6.98,3.12,1
3.21,2.87,2
6.12,8.12,0
6.54,3.87,1
4.43,5.98,2
4.32,6.12,0
7.65,5.12,1
4.43,2.34,2
3.87,7.12,0
5.65,3.21,1
1.98,1.87,2
5.43,7.12,0
7.43,5.65,1
3.21,1.87,2
3.12,7.43,0
5.43,5.12,1
4.43,3.65,2
5.43,5.98,0
6.87,2.54,1
3.87,3.65,2
4.65,6.54,0
8.12,2.12,1
3.12,2.54,2
5.43,6.12,0
6.12,3.21,1
5.12,1.87,2
5.12,4.87,0
7.43,4.32,1
1.76,-0.43,2
3.65,7.98,0
6.12,5.87,1
5.87,4.32,2
4.43,5.87,0
8.12,3.65,1
1.76,4.65,2
5.43,6.12,0
5.43,1.43,1
4.65,1.98,2
5.43,6.12,0
7.12,5.12,1
3.43,1.87,2
4.43,6.98,0
4.87,2.34,1
4.32,2.65,2
4.43,6.87,0
7.43,6.43,1
3.43,3.21,2
2.54,4.98,0
6.54,2.54,1
1.12,2.34,2
5.87,8.43,0
6.98,3.21,1
3.43,4.12,2
1.54,5.65,0
7.89,5.12,1
4.43,3.43,2
5.12,6.54,0
6.43,3.65,1
3.43,4.43,2
1.12,6.43,0
5.12,2.65,1
3.65,3.65,2
2.54,7.43,0
4.87,3.43,1
4.65,-0.54,2
4.43,6.43,0
8.12,4.87,1
4.65,4.32,2
5.43,6.54,0
6.98,5.12,1
2.12,3.21,2
5.12,6.54,0
7.65,3.65,1
-0.54,2.87,2
3.65,5.12,0
5.43,4.65,1
3.87,2.34,2
2.65,6.54,0
9.12,4.98,1
4.43,0.98,2
1.43,7.43,0
7.89,4.98,1
4.87,2.12,2
4.98,7.65,0
7.21,2.65,1
2.87,3.12,2
3.54,7.87,0
6.12,2.54,1
3.12,1.12,2
4.12,6.12,0
5.65,2.54,1
4.12,2.34,2
2.34,6.43,0
6.12,4.87,1
4.32,3.43,2
2.34,8.12,0
5.65,3.43,1
3.87,1.98,2
5.12,7.12,0
6.12,3.87,1
2.54,2.34,2
3.12,7.12,0
4.32,3.43,1
2.65,5.12,2
4.32,6.87,0
5.12,2.65,1
4.43,3.43,2
4.32,7.12,0
6.98,5.43,1
1.54,0.87,2
7.43,5.65,0
7.43,3.21,1
3.65,0.98,2
6.12,6.98,0
6.98,6.12,1
3.65,4.98,2
3.87,7.12,0
5.87,4.32,1
4.98,2.12,2
4.32,7.98,0
7.12,6.12,1
3.43,2.34,2
3.87,7.65,0
6.12,5.87,1
4.43,1.98,2
2.12,7.98,0
4.43,3.98,1
4.98,0.98,2
6.12,7.12,0
7.21,3.43,1
5.12,1.87,2
5.12,6.87,0
6.43,5.98,1
4.12,-0.21,2
2.98,5.65,0
8.43,4.87,1
2.12,3.43,2
4.65,6.12,0
5.43,4.98,1
4.43,3.12,2
5.65,9.43,0
6.43,5.98,1
2.87,2.54,2
2.12,7.43,0
5.12,5.43,1
4.32,1.54,2
4.98,7.65,0
5.43,7.65,1
2.12,2.34,2
7.12,6.87,0
7.89,2.34,1
4.32,1.23,2
4.43,8.12,0
9.12,4.87,1
2.98,3.65,2
4.43,4.65,0
5.12,4.98,1
6.54,-0.98,2
4.12,5.98,0
5.43,1.98,1
5.43,2.34,2
4.43,7.65,0
7.89,3.65,1
4.32,2.87,2
3.12,7.12,0
6.12,3.21,1
1.98,1.43,2
5.87,6.12,0
7.65,4.32,1
6.54,3.87,2
2.98,7.65,0
5.43,7.43,1
3.43,-0.43,2
4.43,3.87,0
6.43,5.87,1
4.43,2.12,2
3.21,6.12,0
6.54,6.54,1
2.54,2.65,2
6.12,5.65,0
7.12,4.43,1
4.12,3.65,2
3.98,7.43,0
6.12,4.65,1
3.12,3.87,2
5.65,5.12,0
5.12,3.87,1
5.43,2.65,2
5.43,4.32,0
6.12,4.32,1
2.98,-0.87,2
3.76,6.87,0
6.12,4.87,1
1.43,3.65,2
4.43,5.12,0
5.12,4.65,1
2.12,-0.54,2
6.98,6.87,0
5.43,7.12,1
2.87,3.87,2
3.12,6.43,0
8.87,3.65,1
1.54,3.65,2
2.65,7.98,0
6.12,3.65,1
3.43,3.43,2
2.12,5.98,0
5.87,3.65,1
4.43,2.65,2
5.43,8.12,0
7.65,2.34,1
4.87,2.12,2
4.43,8.12,0
6.54,4.43,1
5.87,4.12,2
5.12,10.12,0
5.65,3.98,1
5.43,3.65,2
5.87,4.98,0
8.54,4.12,1
3.43,4.43,2
3.21,8.43,0
7.12,2.98,1
2.54,1.54,2
3.65,6.12,0
6.54,4.43,1
6.43,4.87,2
4.43,6.43,0
5.43,4.43,1
3.65,1.98,2
4.43,7.43,0
6.43,4.12,1
4.87,2.65,2
2.98,6.43,0
7.65,2.54,1
3.21,3.12,2
3.54,6.43,0
5.43,6.98,1
5.65,-0.87,2
3.87,5.98,0
6.98,2.54,1
4.43,4.87,2
6.12,8.12,0
8.87,4.65,1
3.43,1.87,2
4.87,6.87,0
5.87,6.12,1
6.54,3.65,2
4.65,5.43,0
6.98,4.43,1
3.98,3.12,2
3.87,7.12,0
5.43,4.65,1
4.43,1.43,2
3.54,4.98,0
4.65,4.87,1
3.65,3.65,2
4.87,6.98,0
7.65,5.12,1
2.34,3.98,2
4.43,3.65,0
5.43,3.43,1
3.87,1.87,2
2.12,6.54,0
6.12,3.87,1
3.12,3.43,2
2.98,4.98,0
6.12,4.12,1
6.12,3.43,2
4.12,8.87,0
6.12,3.65,1
4.43,4.12,2
3.65,5.43,0
7.43,2.34,1
3.21,3.65,2
2.54,6.54,0
5.87,4.43,1
4.43,4.32,2
4.43,7.12,0
7.65,2.98,1
2.54,1.43,2
2.98,7.12,0
6.12,4.32,1
2.12,-0.43,2
6.12,4.65,0
7.89,5.65,1
3.65,3.12,2
4.65,6.12,0
5.12,6.12,1
4.12,3.43,2
3.65,4.87,0
2.34,4.87,1
2.12,5.12,2
5.12,5.43,0
7.12,4.32,1
3.87,3.12,2
4.65,5.98,0
6.12,4.12,1
1.87,2.65,2
3.65,6.87,0
4.87,2.65,1
4.43,2.12,2
5.87,4.12,0
6.12,2.98,1
3.43,2.34,2
4.65,6.54,0
3.21,4.43,1
1.98,1.87,2
6.87,8.65,0
7.89,4.32,1
3.43,2.65,2
6.12,7.43,0
6.87,2.87,1
4.12,2.98,2
3.65,8.43,0
5.65,2.54,1
3.12,4.43,2
5.87,5.43,0
7.12,4.65,1
3.65,4.87,2
