7.65,5.43,1
4.76,2.87,1
6.54,5.09,0
5.09,4.65,0
5.21,4.98,0
3.54,7.43,1
8.65,4.98,1
4.76,3.09,1
7.09,4.65,0
4.76,4.98,0
5.09,5.09,0
4.09,7.65,1
8.09,4.76,1
4.65,3.21,1
4.76,4.76,0
4.98,4.65,0
5.09,3.54,0
5.43,6.87,1
8.65,5.21,1
4.65,3.21,1
